"","asin","asin_2","title_lower","chr_len_dynamic","real_name_norm","real_name_chr_len","is_the_same","need_fix"
"15","B09ZJ9QXZY","B09ZJ9QXZY","bellissima imetec creativity ceramic & tourmaline, piastra per capelli, liscio o mosso, rivestimento in ceramica e tormalina, regolazione temperatura da 150-230°c, riscaldamento rapido","184","0","1","FALSE","Fix Me Please My Lord"
"16","B07S5L9937","B07S5L9937","bellissima imetec my pro creativity infrared b8 200, piastra lisciante, tecnologia raggi infrarossi, rivestimento in ceramica e cheratina, 11 livelli di temperatura da 130 °c a 230 °c, cavo 1,8 m","195","0","1","FALSE","Fix Me Please My Lord"
"17","B07FZ4PVRP","B07FZ4PVRP","bellissima imetec steam b28 100 piastra per capelli professionale a vapore, effetto liscio a lungo, ceramica, temperatura regolabile 170°c - 200°c - 230°c, riscaldamento rapido","176","0","1","FALSE","Fix Me Please My Lord"
"18","B072MSQDQG","B072MSQDQG","bellissima imetec b26 100 piastra per capelli lunghi o difficili da disciplinare, formato extra large, rivestimento in ceramica, 160° c - 230° c","144","0","1","FALSE","Fix Me Please My Lord"
"19","B00RP0J7AW","B00RP0J7AW","bellissima imetec b9 100 piastra per capelli, piastra extralunghe, riscaldamento rapido, multivoltaggio automatico, temperatura 210°, cavo giravole","147","0","1","FALSE","Fix Me Please My Lord"
"20","B00VYLJ4H4","B00VYLJ4H4","bellissima imetec creativity b9 300 piastra per capelli, styling liscio o mosso, rivestimento in ceramica, regolazione temperatura da 150°c a 230°c, sistema riscaldamento rapido","177","0","1","FALSE","Fix Me Please My Lord"
"21","B015O6A68K","B015O6A68K","bellissima imetec creativity b9 400 piastra per capelli, styling liscio o mosso, rivestimento in ceramica e cheratina, piastre arrotondate","138","0","1","FALSE","Fix Me Please My Lord"
"22","B079FN8N4T","B079FN8N4T","bellissima imetec bm 200 piastra mini per capelli lisci e luminosi, temperatura 200°, multivoltaggio automatico, dimensioni compatte da viaggio","143","0","1","FALSE","Fix Me Please My Lord"
"23","B00HLUUNOK","B00HLUUNOK","bellissima imetec creativity b15 50 piastra per capelli, styling liscio o mosso, rivestimento in nanoceramica, regolazione della temperatura da 140°c a 230°c, piastre oscillanti","177","0","1","FALSE","Fix Me Please My Lord"
"24","B075RGG4Y5","B075RGG4Y5","bellissima imetec creativity b27 100 piastra per capelli con rivestimento in ceramica e controllo della temperatura, temperatura egolabile 150°c / 230°c, multicolore","165","0","1","FALSE","Fix Me Please My Lord"
"25","B01N55NF5G","B01N55NF5G","bellissima imetec creativity color shine b22 100 piastra per capelli colorati, rivestimento in tessuto per la protezione dei capelli, temperatura regolabile da 150°c a 230°c","173","0","1","FALSE","Fix Me Please My Lord"
"26","B06WP9PPT6","B06WP9PPT6","bellissima imetec intellisense b24 100 piastra per capelli lisci e mossi a 60° c in meno con tecnologia intellistyle, rivestimento in ceramica, 5 livelli di temperatura","168","0","1","FALSE","Fix Me Please My Lord"
"27","B09BJ7LNR6","B09BJ7LNR6","bellissima imetec steam elixir, piastra a vapore, capelli lisci in una sola passata senza danni, rivestimento in ceramica e olio argan, rapido riscaldamento, 4 temperature, tappetino termoresistente","198","0","1","FALSE","Fix Me Please My Lord"
"28","B07FYHM3QY","B07FYHM3QY","bellissima imetec magic straight brush pb11 100 spazzola elettrica lisciante, 3 lati esterni riscaldati, spegnimento automatico, tecnologia a ioni, ceramica, 160 c°- 210°c, nero/oro rosa","186","0","1","FALSE","Fix Me Please My Lord"
"29","B07S5L8VYG","B07S5L8VYG","bellissima imetec magic style brush p2 30 spazzola riscaldata, capelli liscio effetto naturale/mosso sostenuto, diametro 30 mm, tecnologia a ioni, rivestimento ceramica, nero/oro rosa","183","0","1","FALSE","Fix Me Please My Lord"
"30","B06WGV3DBP","B06WGV3DBP","bellissima imetec beach waves gt20 100 piastra per capelli a onde larghe e strette, rivestimento in ceramica, temperatura regolabile","132","0","1","FALSE","Fix Me Please My Lord"
"31","B08NKXBJX1","B08NKXBJX1","ellissima imetec beach waves gt20 400 piastra per capelli per onde larghe e strette, rivestimento in ceramica, temperatura regolabile 160 c°- 200°c","147","0","1","FALSE","Fix Me Please My Lord"
"32","B08X7BYVZQ","B08X7BYVZQ","bellissima imetec my pro revolution bhs4 1100, spazzola ad aria calda, asciuga e modella, rotazione automatica a doppio verso, 2 spazzole da 40 e 50 mm, ionizzatore, 1000 w, rivestimento in ceramica","198","0","1","FALSE","Fix Me Please My Lord"
"33","B07W3VJQZD","B07W3VJQZD",NA,NA,"0","1",NA,NA
"34","B08J8XH5BH","B08J8XH5BH","bellissima imetec twist & style gt22 100, manico per styler arricciacapelli per onde e ricci, temperatura automatica, riscaldamento rapido, orientabile a 90°, accessori non inclusi","180","0","1","FALSE","Fix Me Please My Lord"
"35","B08J8XNFNC","B08J8XNFNC","bellissima imetec gt22 110, accessorio soft curls per styler arricciacapelli twist & style, ferro riscaldato da 25 mm, rivestimento in ceramica, temperatura 185°c","162","0","1","FALSE","Fix Me Please My Lord"
"36","B08J8XCSH4","B08J8XCSH4","bellissima imetec gt22 120, accessorio sculpted curls per styler arricciacapelli twist & style, ferro riscaldato da 11 mm, rivestimento in ceramica, temperatura 185°c","166","0","1","FALSE","Fix Me Please My Lord"
"37","B08J8XCSHB","B08J8XCSHB","bellissima imetec gt22 130, accessorio loose waves per styler arricciacapelli twist&style, ferro riscaldato ad ellisse, diametro da 26 a 38 mm, rivestimento ceramica, temperatura 190°c","184","0","1","FALSE","Fix Me Please My Lord"
"38","B08J8XN21F","B08J8XN21F",NA,NA,"0","1",NA,NA
"39","B09CTZ6WKM","B09CTZ6WKM","bellissima imetec gt22 150 accessorio mermaid waves per styler arricciacapelli twist&style, ferro riscaldato forma bubbles, diametro 25 mm, rivestimento in ceramica, temperatura 190°c","183","0","1","FALSE","Fix Me Please My Lord"
"40","B09CTZZGFY","B09CTZZGFY","bellissima imetec gt22 160, accessorio hollywood waves per styler arricciacapelli twist&style, rivestimento in ceramica, temperatura 190°c, ovale, nero, diametro 38 x 25 mm","172","0","1","FALSE","Fix Me Please My Lord"
"41","B09BHV4DWG","B09BHV4DWG","bellissima imetec air wonder, spazzola ad aria calda, tecnologia a ioni, spazzole rivestite in ceramica e cheratina, asciuga, dona volume, 8 accessori, 1000 w","158","0","1","FALSE","Fix Me Please My Lord"
"42","B00N4K5PDK","B00N4K5PDK","bellissima imetec gh16 400 spazzola ad aria modellante con 2 accessori di styling, diametro 25 mm, potenza 400 w, 2 combinazioni flusso d'aria/temperatura, puntale antiscottatura","178","0","1","FALSE","Fix Me Please My Lord"
"43","B00SKVYB6K","B00SKVYB6K","bellissima imetec gt13 50 arricciacapelli, rivestimento in ceramica, 7 diversi livelli di temperatura da 150°c a 210°c, diametro di 25 mm, riscaldamento rapido, pronto all'uso","175","0","1","FALSE","Fix Me Please My Lord"
"44","B075RFR2CV","B075RFR2CV","bellissima imetec gt15 200 ferro arricciacapelli con rivestimento in ceramica, forma conica, controllo della temperatura","120","0","1","FALSE","Fix Me Please My Lord"
"45","B00VRGPXF8","B00VRGPXF8",NA,NA,"0","1",NA,NA
"46","B0B9HC9HSR","B0B9HC9HSR","bellissima imetec kit bellezza capelli con asciugacapelli professionale, tecnologia ceramica e cheratina e piastra lisciante a vapore, rivestimento in ceramica e cheratina","171","0","1","FALSE","Fix Me Please My Lord"
"47","B0987B62CP","B0987B62CP",NA,NA,"0","1",NA,NA
"48","B0987BTDT2","B0987BTDT2","imetec silent power eco, termoventilatore silenzioso, stufetta elettrica, tecnologia eco -35% consumo energetico, 2100 w, funzione antigelo, temperatura regolabile, 4 funzioni, termostato ambiente","196","0","1","FALSE","Fix Me Please My Lord"
"49","B0987C6H2S","B0987C6H2S","imetec silent power pure, termoventilatore silenzioso con ionizzatore e timer di autospegnimento, stufetta elettrica, 2100 w, funzione antigelo, temperatura regolabile, 4 funzioni","179","0","1","FALSE","Fix Me Please My Lord"
"50","B0987D9K2X","B0987D9K2X","imetec silent power protection, termoventilatore silenzioso, 2100 w, stufetta elettrica, timer spegnimento programmabile, temperatura regolabile, 4 funzioni, termostato ambiente, funzione antigelo","196","0","1","FALSE","Fix Me Please My Lord"
"51","B0987D6J4J","B0987D6J4J","imetec compact air, termoventilatore piccolo e potente, stufetta elettrica, 2000 w, maniglia integrata, temperatura regolabile, funzione antigelo, dispositivo di protezione dai surriscaldamenti","193","0","1","FALSE","Fix Me Please My Lord"
"52","B0987C1JFD","B0987C1JFD","imetec eco ceramic, termoventilatore, stufetta elettrica, tecnologia ceramica, basso consumo energetico, silenzioso, 3 livelli di temperatura, termostato ambiente","162","0","1","FALSE","Fix Me Please My Lord"
"53","B0987CNV93","B0987CNV93","imetec eco rapid, stufa elettrica 2000 w, tecnologia a basso consumo energetico, termoconvettore 4 temperature, termostato ambiente, silenzioso","143","0","1","FALSE","Fix Me Please My Lord"
"54","B0987BBB14","B0987BBB14","imetec eco ceramic diffusion, stufetta elettrica, termoventilatore, corpo oscillante, tecnologia ceramica, basso consumo energetico, 6 funzioni di temperatura, timer, bianco/nero","178","0","1","FALSE","Fix Me Please My Lord"
"55","B00FM266R2","B00FM266R2","imetec dolcevita es4 bilancia elettronica da cucina, pesa solidi e liquidi, contenitore estraibile, scala graduata, portata 5 kg, divisione 1 g, funzione tara, display digitale, spegnimento automatico","200","0","1","FALSE","Fix Me Please My Lord"
"56","B076998CD8","B076998CD8","imetec succovivo pro 2000 estrattore di succo professionale a freddo, spremitura lenta 48 giri/min, 2 filtri per succhi, accessorio per granite e sorbetti, kit per maschere bellezza, con ricettario","197","0","1","FALSE","Fix Me Please My Lord"
"57","B08JVC7VB4","B08JVC7VB4","imetec crea&crema sbattitore elettrico, fruste extralunghe per impasti dolci e panna montata, ganci acciaio inox per impastare, 5 velocità, funzione turbo, design ergonomico, 500 w","180","0","1","FALSE","Fix Me Please My Lord"
"58","B08R7NM2SF","B08R7NM2SF","imetec tosta&griglia, tostiera elettrica, riponibile in verticale, 800 w, multicolore","85","0","1","FALSE","Fix Me Please My Lord"
"59","B08JV8L49M","B08JV8L49M","imetec tostamaxi tostapane, 2 fessure extralarge e pinze apribili per toast extrafarciti, 10 livelli di doratura, timer con autospegnimento, cassetto raccoglibriciole, 600 w","173","0","1","FALSE","Fix Me Please My Lord"
"60","B08R7NSVL5","B08R7NSVL5","imetec grantoast, tostapane per toast extra farciti, fessure xl, pinze a fondo chiuso apribili a 360° e regolabili in larghezza, 600 w, 10 livelli doratura, timer","162","0","1","FALSE","Fix Me Please My Lord"
"61","B08NPR8QNN","B08NPR8QNN","imetec tritacompact tritatutto, lame in acciaio inox, capienza contenitore 400 ml, funzionamento a pressione, compatto, 350 w, bianco e salvia","142","0","1","FALSE","Fix Me Please My Lord"
"62","B08NPMMFWQ","B08NPMMFWQ",NA,NA,"0","1",NA,NA
"63","B00IRAFHB2","B00IRAFHB2",NA,NA,"0","1",NA,NA
"64","B00A9269R2","B00A9269R2","imetec scaldaletto singolo, comando 2 temperature, tessuto trapuntato, lavabile a mano e in lavatrice a 40° c, 150 x 80 cm","122","0","1","FALSE","Fix Me Please My Lord"
"65","B07Y8GR1WS","B07Y8GR1WS","imetec scaldasonno adapto singolo 150 x 80 cm, tecnologia brevettata, riscaldamento rapido, temperatura costante e personalizzata, 100% cotone, comando con 6 temperature","169","0","1","FALSE","Fix Me Please My Lord"
"66","B07Y8GQMP5","B07Y8GQMP5","imetec scaldasonno adapto singolo 150 x 80 cm, riscaldamento rapido, temperatura costante e personalizzata, 100% lana e merino, tessuto antiscivolo, comando con 6 temperature","174","0","1","FALSE","Fix Me Please My Lord"
"67","B08J8XMFQN","B08J8XMFQN","imetec scaldasonno adapto maxi coprimaterasso matrimoniale 195 x 165 cm, riscaldamento rapido, temperatura costante e personalizzata, 100% lana e merino, doppio comando, 6 temperature","183","0","1","FALSE","Fix Me Please My Lord"
"68","B0056BZZDA","B0056BZZDA","imetec scaldasonno singolo 150x80 cm, 50% lana e merino, 2 temperature, dispositivo sicurezza electro block, made in italy","122","0","1","FALSE","Fix Me Please My Lord"
"69","B078RL1X78","B078RL1X78",NA,NA,"0","1",NA,NA
"70","B0B8JFYZ34","B0B8JFYZ34","imetec scaldapiedi tecnologia intellisense,tessuto morbido,comando digitale 5 temperature,autospegnimento, dispositivo sicurezza electro block,rivestimento lavabile in lavatrice, 52x54 cm, multicolore","200","0","1","FALSE","Fix Me Please My Lord"
"71","B07VC16GW8","B07VC16GW8","imetec compact es1 100 bilancia pesapersone elettronica compatta, design ultrasottile, ampio lcd display, portata max 150 kg","124","0","1","FALSE","Fix Me Please My Lord"
"72","B07W4JVN8S","B07W4JVN8S","imetec monitoring es9 300 bilancia pesapersone elettronica, monitoraggio trend grafico peso, 4 utenti, fino a 180 kg, lcd display, vetro temperato, grigio scuro","160","0","1","FALSE","Fix Me Please My Lord"
"73","B09N2JV9X3","B09N2JV9X3","imetec pro, bilancia pesapersone meccanica, rileva il peso in modo chiaro e affidabile, pedana antiscivolo, portata max 150 kg, divisione 1 kg","142","0","1","FALSE","Fix Me Please My Lord"
"74","B07WBZC85N","B07WBZC85N","imetec precision es13 200 bilancia pesapersone elettronica, rivela anche le minime variazioni di peso, fino a 180 kg, lcd display, vetro temperato, batterie incluse","164","0","1","FALSE","Fix Me Please My Lord"
"75","B07VGH4Z81","B07VGH4Z81","imetec body analizer es7 400 bilancia pesapersone diagnostica, misura acqua corporea, massa muscolare e grassa","110","0","1","FALSE","Fix Me Please My Lord"
"76","B00GLSDCS2","B00GLSDCS2","imetec nuvola ferro da stiro da viaggio a vapore, piastra in acciaio inossidabile da 1000 w, custodia da viaggio, doppio voltaggio","130","0","1","FALSE","Fix Me Please My Lord"
"77","B07CKY9SNZ","B07CKY9SNZ","imetec zerocalc z1 2500 ferro da stiro, tecnologia anticalcare, piastra inox 2200 w, colpo vapore 120 g","103","0","1","FALSE","Fix Me Please My Lord"
"78","B07MZGRDJ4","B07MZGRDJ4","imetec zerocalc z3 3700 ferro da stiro, tecnologia anticalcare, piastra ceramica ad alta scorrevolezza, 2400w, colpo vapore 160 g, 0,3 litri, dispositivo antigoccia tecnologia a risparmio energetico","198","0","1","FALSE","Fix Me Please My Lord"
"79","B07NYRRF1Y","B07NYRRF1Y","imetec zerocalc z3 3900 ferro da stiro a vapore, tecnologia anticalcare, tecnologia intellivapor (temperatura unica ideale per tutti i tessuti), piastra ceramica, 2400 w, colpo vapore 170 g","189","0","1","FALSE","Fix Me Please My Lord"
"80","B07CKRCMB7","B07CKRCMB7","imetec zerocalc z3 3500 ferro da stiro, tecnologia anticalcare, piastra inox 2400 w, colpo vapore 150 g, bianco blu","115","0","1","FALSE","Fix Me Please My Lord"
"81","B08V11MR92","B08V11MR92",NA,NA,"0","1",NA,NA
"82","B08X6QMR36","B08X6QMR36","imetec onda f1, ferro da stiro a vapore con piastra a onde scorrevole brevettata, 2400 w, colpo di vapore 200g, serbatoio 300 ml, tripla protezione anticalcare","159","0","1","FALSE","Fix Me Please My Lord"
"83","B09SDHHKJZ","B09SDHHKJZ","imetec intellifast, ferro da stiro a vapore, tecnologia intelli system, impostazione automatica della temperatura, piastra ceramic diamond, protezione anticalcare, 2400 w, colpo vapore 200 g","190","0","1","FALSE","Fix Me Please My Lord"
"84","B0BCPB5TYQ","B0BCPB5TYQ","imetec activation ferro da stiro a vapore, piastra scorrevole in ceramica e tormalina, colpo vapore 200 g, tecnologia anticalcare zerocalc, antigoccia, eco, 2400 w, 9029","169","0","1","FALSE","Fix Me Please My Lord"
"85","B07S61V42S","B07S61V42S","imetec zerocalc kf1 100 kit 3 filtri anticalcare per ferri da stiro imetec zerocalc pro ceramic ps2 2400, ps2 2000, ps2 2200, intellivapor ps3 3000, imetec onda, ricambi originali","179","0","1","FALSE","Fix Me Please My Lord"
"86","B0B1QV8TWC","B0B1QV8TWC","imetec rapidvapor ferro da stiro generatore di vapore, piastra fluid ceramic a rapido riscaldamento, leggero, sistema di pulizia calc clean, colpo vapore 240 g, 2400 w, 5 bar pump","179","0","1","FALSE","Fix Me Please My Lord"
